cpu_percentage,memory,memory_percentage,received,transmitted
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0,125566976,0.09294489264692082,3941172,102647016
0.002000174533915113,125566976,0.09294489264692082,3941312,102647090
0,125566976,0.09294489264692082,3941312,102647090
0,125566976,0.09294489264692082,3941312,102647090
0,125566976,0.09294489264692082,3941312,102647090
0,125566976,0.09294489264692082,3941312,102647090
0,125566976,0.09294489264692082,3941396,102647174
0,125566976,0.09294489264692082,3941396,102647174
0,125566976,0.09294489264692082,3941396,102647174
0,125566976,0.09294489264692082,3941396,102647174
0,125566976,0.09294489264692082,3941396,102647174
0,125566976,0.09294489264692082,3941396,102647174
0,125566976,0.09294489264692082,3941396,102647174
0,125566976,0.09294489264692082,3941396,102647174
0,125566976,0.09294489264692082,3941396,102647174
0.15148632015810276,125571072,0.09294792451319976,3942704,102677073
0,125571072,0.09294792451319976,3942704,102677073
0,125571072,0.09294792451319976,3942704,102677073
0,125571072,0.09294792451319976,3942704,102677073
0,125571072,0.09294792451319976,3942704,102677073
0.0012973780245934153,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0,125571072,0.09294792451319976,3942770,102677139
0.4137351826846704,126373888,0.09354217030387031,3945735,102703278
0.001300043461082576,126263296,0.09346030991433917,3945735,102703278
0,126058496,0.0933087166003926,3945735,102703278
0,126058496,0.0933087166003926,3945735,102703278
0,126058496,0.0933087166003926,3945735,102703278
0.0034774541832669325,126058496,0.0933087166003926,3945975,102703518
0,126058496,0.0933087166003926,3945975,102703518
0,126058496,0.0933087166003926,3945975,102703518
0,126058496,0.0933087166003926,3945975,102703518
0,126005248,0.09326930233876649,3945975,102703518
0,126005248,0.09326930233876649,3945975,102703518
0,126005248,0.09326930233876649,3945975,102703518
0,126005248,0.09326930233876649,3945975,102703518
0,126005248,0.09326930233876649,3945975,102703518
0,126005248,0.09326930233876649,3945975,102703518
0,126005248,0.09326930233876649,3945975,102703518
0,126005248,0.09326930233876649,3945975,102703518
1.4230881064162755,130596864,0.09666802443744858,3948765,102802728
0.0026627444668008045,130203648,0.09637696527467117,3948765,102802728
0,130080768,0.09628600928630322,3948765,102802728
0,129986560,0.0962162763618878,3948765,102802728
0,129986560,0.0962162763618878,3948765,102802728
0.0017264747634069399,129986560,0.0962162763618878,3948831,102802794
0,129986560,0.0962162763618878,3948831,102802794
0,129986560,0.0962162763618878,3948831,102802794
0,129986560,0.0962162763618878,3948831,102802794
0,129986560,0.0962162763618878,3948831,102802794
0,129986560,0.0962162763618878,3948831,102802794
0,129863680,0.09612532037351987,3948831,102802794
0,129863680,0.09612532037351987,3948831,102802794
0,129863680,0.09612532037351987,3948831,102802794
0,129863680,0.09612532037351987,3948831,102802794
0,129863680,0.09612532037351987,3948831,102802794
0,129863680,0.09612532037351987,3948831,102802794
0,129863680,0.09612532037351987,3948831,102802794
0,129863680,0.09612532037351987,3948831,102802794
0,129863680,0.09612532037351987,3948831,102802794
0,129863680,0.09612532037351987,3948831,102802794
0,129863680,0.09612532037351987,3948831,102802794
0,129863680,0.09612532037351987,3948831,102802794
0,129863680,0.09612532037351987,3948831,102802794
0,129863680,0.09612532037351987,3948831,102802794
0,129863680,0.09612532037351987,3948831,102802794
0,129863680,0.09612532037351987,3948831,102802794
0,129863680,0.09612532037351987,3948831,102802794
0,129863680,0.09612532037351987,3948831,102802794
0,129863680,0.09612532037351987,3948831,102802794
0,129863680,0.09612532037351987,3948831,102802794
0.0017899125943583631,129863680,0.09612532037351987,3949532,102802922
0,129863680,0.09612532037351987,3949532,102802922
0,129863680,0.09612532037351987,3949532,102802922
0,129863680,0.09612532037351987,3949532,102802922
0,129863680,0.09612532037351987,3949532,102802922
0,129863680,0.09612532037351987,3949616,102803006
0,129863680,0.09612532037351987,3949616,102803006
0,129863680,0.09612532037351987,3949616,102803006
0,129863680,0.09612532037351987,3949616,102803006
0,129863680,0.09612532037351987,3949616,102803006
0,129863680,0.09612532037351987,3949616,102803006
0,129863680,0.09612532037351987,3949616,102803006
0,129863680,0.09612532037351987,3949616,102803006
0,129863680,0.09612532037351987,3949616,102803006
0,129863680,0.09612532037351987,3949616,102803006
0,129863680,0.09612532037351987,3949616,102803006
0,129863680,0.09612532037351987,3949616,102803006
0,129863680,0.09612532037351987,3949616,102803006
0,129863680,0.09612532037351987,3949616,102803006
0,129863680,0.09612532037351987,3949616,102803006
0,129863680,0.09612532037351987,3949616,102803006
0,129863680,0.09612532037351987,3949616,102803006
0,129863680,0.09612532037351987,3949616,102803006
0,129863680,0.09612532037351987,3949616,102803006
0,129863680,0.09612532037351987,3949616,102803006
0,129863680,0.09612532037351987,3949616,102803006
0,129863680,0.09612532037351987,3949616,102803006
0.12566334655035688,129867776,0.09612835223979879,3950448,102806162
0.0004507818109293977,129863680,0.09612532037351987,3950448,102806162
0,129863680,0.09612532037351987,3950448,102806162
0,129863680,0.09612532037351987,3950448,102806162
0,129863680,0.09612532037351987,3950448,102806162
0.0014738214285714285,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0,129863680,0.09612532037351987,3950514,102806228
0.4565528775834658,131067904,0.0970166890595257,3952375,102856018
0.003201526898734177,129937408,0.09617989396654063,3952375,102856018
0,129937408,0.09617989396654063,3952375,102856018
0,129937408,0.09617989396654063,3952375,102856018
0,129937408,0.09617989396654063,3952375,102856018
0.0017610509679968393,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952483,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0,129937408,0.09617989396654063,3952623,102856126
0.0016467896825396826,129937408,0.09617989396654063,3952763,102856200
0,129937408,0.09617989396654063,3952763,102856200
0,129937408,0.09617989396654063,3952763,102856200
0.007538864265927978,129937408,0.09617989396654063,3953711,102856518
0,129937408,0.09617989396654063,3953711,102856518
0,129937408,0.09617989396654063,3953711,102856518
0.7071827305104867,130510848,0.09660435524559102,3966703,103593689
0.2832298849662832,130301952,0.09644973006536552,3973885,104970478
1.6548344523527085,128094208,0.0948155541410215,3983931,105051714
0.6996820975416336,127168512,0.094130352361983,4001555,105134667
0.5363346566097658,127209472,0.09416067102477231,4015110,105225590
0.00045062326319968247,127062016,0.09405152383873079,4015110,105225590
0,127000576,0.09400604584454682,4015110,105225590
0,126926848,0.09395147225152606,4015110,105225590
0,126926848,0.09395147225152606,4015110,105225590
0.004900998786898504,126926848,0.09395147225152606,4015770,105226250
0,126926848,0.09395147225152606,4015770,105226250
0,126926848,0.09395147225152606,4015770,105226250
0.44619609177215186,127037440,0.0940333326410572,4032964,106319010
0.14710391048292107,127766528,0.09457300483870698,4039018,106709343
0.47030645659928655,127520768,0.0943910928619711,4049584,107479623
0.2973459443099274,127184896,0.09414247982709874,4061428,108351824
0.33835835714285717,127496192,0.09437290166429751,4074628,109544204
0.1302067848791894,127791104,0.09459119603638058,4080286,109942068
0.17145390430237234,127135744,0.09410609743175155,4084990,110237489
0.21454676587301588,127881216,0.09465789709451707,4088530,110252384
0.1300744426814756,127148032,0.09411519303058834,4092070,110267239
0.10692321825396826,127188992,0.09414551169337766,4095610,110282134
0.11234714569273521,127660032,0.09449417631545477,4100686,110584470
0,127557632,0.09441837965848149,4100686,110584470
0.1715897265160523,127397888,0.09430013687360315,4104226,110599305
0.3565310636615263,128110592,0.09482768160613723,4115296,110730904
1.5352006574257426,128245760,0.09492773319334197,4136392,110842374
0.5595984379968204,128098304,0.09481858600730043,4151266,111153294
0.7133953328050714,128286720,0.09495805185613126,4172506,111241495
0.26093324345757335,127721472,0.09453965430963875,4180294,111273225
0.0008056410256410257,127721472,0.09453965430963875,4180294,111273225
0,127721472,0.09453965430963875,4180294,111273225
0,127721472,0.09453965430963875,4180294,111273225
0,127721472,0.09453965430963875,4180294,111273225
0.003225944444444445,127721472,0.09453965430963875,4180954,111273885
0,127721472,0.09453965430963875,4180954,111273885
0,127721472,0.09453965430963875,4180954,111273885
0,127721472,0.09453965430963875,4180954,111273885
0,127721472,0.09453965430963875,4180954,111273885
0,127721472,0.09453965430963875,4180954,111273885
0,127721472,0.09453965430963875,4180954,111273885
0,127721472,0.09453965430963875,4180954,111273885
0,127651840,0.09448811258289691,4180954,111273885
0,127651840,0.09448811258289691,4180954,111273885
0,127651840,0.09448811258289691,4180954,111273885
0.0017862856012658228,127651840,0.09448811258289691,4181094,111273959
0,127651840,0.09448811258289691,4181094,111273959
0.041034870992963254,127938560,0.0947003432224221,4182564,111367046
0,127832064,0.09462151469916989,4182564,111367046
0,127832064,0.09462151469916989,4182564,111367046
0,127762432,0.09456997297242806,4182564,111367046
0.12452296825396826,128544768,0.09514905943170396,4187252,111654621
0.00036787132644956316,128466944,0.09509145397240426,4187252,111654687
0,128364544,0.09501565731543096,4187318,111654753
0.11851136562127829,128802816,0.09534006700727664,4191968,111850122
0.00044892515923566884,128606208,0.09519453742588793,4191968,111850122
0.00039022979397781304,128606208,0.09519453742588793,4191968,111850122
0.29296171485148514,127623168,0.09446688951894439,4195550,111869009
0.00047590963139120093,127623168,0.09446688951894439,4195550,111869009
0.0003572314375987362,127623168,0.09446688951894439,4195550,111869009
0,127623168,0.09446688951894439,4195550,111869009
0.15288889726299087,127574016,0.09443050712359721,4199090,111882850
0.0003459533073929961,127569920,0.09442747525731829,4199090,111882850
0,127569920,0.09442747525731829,4199090,111882850
0,127569920,0.09442747525731829,4199090,111882850
0.36143237334372563,127889408,0.09466396082707493,4204376,112259336
0.00045975040257648954,127766528,0.09457300483870698,4204376,112259336
0,127766528,0.09457300483870698,4204376,112259336
0,127766528,0.09457300483870698,4204376,112259336
0,127766528,0.09457300483870698,4204376,112259336
0.004118289578361177,127766528,0.09457300483870698,4204706,112259666
0,127766528,0.09457300483870698,4204706,112259666
0,127766528,0.09457300483870698,4204706,112259666
0,127766528,0.09457300483870698,4207526,112259936
0,127766528,0.09457300483870698,4207526,112259936
0,127766528,0.09457300483870698,4207526,112259936
0,127766528,0.09457300483870698,4207526,112259936
0,127766528,0.09457300483870698,4207526,112259936
0,127766528,0.09457300483870698,4207526,112259936
0,127766528,0.09457300483870698,4207526,112259936
0,127766528,0.09457300483870698,4207526,112259936
0,127766528,0.09457300483870698,4207526,112259936
0,127766528,0.09457300483870698,4207526,112259936
0,127766528,0.09457300483870698,4207526,112259936
0,127762432,0.09456997297242806,4207526,112259936
0,127762432,0.09456997297242806,4207526,112259936
0,127762432,0.09456997297242806,4207526,112259936
0,127762432,0.09456997297242806,4207526,112259936
0.0031294684648948833,127762432,0.09456997297242806,4207946,112260158
0,127762432,0.09456997297242806,4207946,112260158
0,127762432,0.09456997297242806,4207946,112260158
0,127762432,0.09456997297242806,4207946,112260158
0,127762432,0.09456997297242806,4207946,112260158
0,127762432,0.09456997297242806,4207946,112260158
0,127762432,0.09456997297242806,4207946,112260158
0,127762432,0.09456997297242806,4207946,112260158
0,127762432,0.09456997297242806,4207946,112260158
0,127762432,0.09456997297242806,4207946,112260158
0.08949197244094488,127635456,0.09447598511778119,4210350,112269441
0.00044575793184488833,127635456,0.09447598511778119,4210350,112269441
0,127565824,0.09442444339103935,4210350,112269441
0,127565824,0.09442444339103935,4210350,112269441
0,127565824,0.09442444339103935,4210350,112269441
0.0019378260869565218,127565824,0.09442444339103935,4210548,112269639
0,127565824,0.09442444339103935,4210548,112269639
0,127565824,0.09442444339103935,4210548,112269639
0,127565824,0.09442444339103935,4210548,112269639
0,127565824,0.09442444339103935,4210548,112269639
0,127565824,0.09442444339103935,4210548,112269639
0,127565824,0.09442444339103935,4210548,112269639
0.07012359822509076,127565824,0.09442444339103935,4213668,112275891
0.0004542908082408875,127565824,0.09442444339103935,4213668,112275891
0,127565824,0.09442444339103935,4213668,112275891
0,127565824,0.09442444339103935,4213668,112275891
0,127565824,0.09442444339103935,4213668,112275891
0.001663695223055665,127565824,0.09442444339103935,4213800,112276023
0,127565824,0.09442444339103935,4213800,112276023
0,127565824,0.09442444339103935,4213800,112276023
0,127565824,0.09442444339103935,4213800,112276023
0,127565824,0.09442444339103935,4213800,112276023
0,127565824,0.09442444339103935,4213800,112276023
0,127565824,0.09442444339103935,4213800,112276023
0,127565824,0.09442444339103935,4213800,112276023
0,127565824,0.09442444339103935,4213800,112276023
0,127565824,0.09442444339103935,4213800,112276023
0,127565824,0.09442444339103935,4213800,112276023
0,127565824,0.09442444339103935,4213800,112276023
0,127565824,0.09442444339103935,4213800,112276023
0,127565824,0.09442444339103935,4213800,112276023
0,127565824,0.09442444339103935,4214916,112276131
0,127565824,0.09442444339103935,4214916,112276131
0,127565824,0.09442444339103935,4214916,112276131
0,127565824,0.09442444339103935,4214916,112276131
0,127565824,0.09442444339103935,4214916,112276131
0,127565824,0.09442444339103935,4214958,112276173
0,127565824,0.09442444339103935,4214958,112276173
0,127565824,0.09442444339103935,4214958,112276173
0,127565824,0.09442444339103935,4214958,112276173
0,127565824,0.09442444339103935,4214958,112276173
0,127565824,0.09442444339103935,4214958,112276173
0,127565824,0.09442444339103935,4214958,112276173
0,127565824,0.09442444339103935,4214958,112276173
0,127565824,0.09442444339103935,4214958,112276173
0,127565824,0.09442444339103935,4214958,112276173
0,127565824,0.09442444339103935,4214958,112276173
0,127565824,0.09442444339103935,4214958,112276173
0.0025294972288202695,127565824,0.09442444339103935,4215238,112276321
0,127565824,0.09442444339103935,4215238,112276321
0,127565824,0.09442444339103935,4215238,112276321
0,127565824,0.09442444339103935,4215238,112276321
0,127565824,0.09442444339103935,4215280,112276363
0,127565824,0.09442444339103935,4215280,112276363
0,127565824,0.09442444339103935,4215280,112276363
0,127565824,0.09442444339103935,4215280,112276363
0,127565824,0.09442444339103935,4215280,112276363
0,127565824,0.09442444339103935,4215280,112276363
0,127565824,0.09442444339103935,4215280,112276363
0,127565824,0.09442444339103935,4215280,112276363
0,127565824,0.09442444339103935,4215280,112276363
0,127565824,0.09442444339103935,4215280,112276363
0,127565824,0.09442444339103935,4215280,112276363
0,127565824,0.09442444339103935,4215280,112276363
0,127565824,0.09442444339103935,4215280,112276363
0,127565824,0.09442444339103935,4215280,112276363
0,127565824,0.09442444339103935,4215280,112276363
0.07665083168316832,127660032,0.09449417631545477,4217480,112354694
0,127660032,0.09449417631545477,4217480,112354694
0,127660032,0.09449417631545477,4217480,112354694
0,127643648,0.09448204885033905,4217480,112354694
0,127643648,0.09448204885033905,4217480,112354694
0.0018161776367961934,127643648,0.09448204885033905,4217654,112354868
0,127643648,0.09448204885033905,4217654,112354868
0,127643648,0.09448204885033905,4217654,112354868
0,127643648,0.09448204885033905,4217654,112354868
0,127643648,0.09448204885033905,4217654,112354868
0,127643648,0.09448204885033905,4217654,112354868
0,127643648,0.09448204885033905,4217654,112354868
0,127643648,0.09448204885033905,4217654,112354868
0,127643648,0.09448204885033905,4217654,112354868
0,127643648,0.09448204885033905,4217654,112354868
0,127643648,0.09448204885033905,4217654,112354868
0,127643648,0.09448204885033905,4217654,112354868
0,127643648,0.09448204885033905,4217654,112354868
0,127643648,0.09448204885033905,4217654,112354868
0,127643648,0.09448204885033905,4217654,112354868
0,127643648,0.09448204885033905,4217654,112354868
0,127643648,0.09448204885033905,4217654,112354868
0,127643648,0.09448204885033905,4217654,112354868
0,127643648,0.09448204885033905,4217654,112354868
